102   9674.50  9674.50    55.50  7.68
102   9674.50  9674.50    56.50  9.69
102   9674.50  9674.50    57.50  9.14
102   9674.50  9674.50    58.50  9.99
102   9674.50  9674.50    59.50 10.91
102   9674.50  9674.50    60.50 11.56
102   9674.50  9674.50    61.50 11.08
102   9674.50  9674.50    62.50 10.31
102   9674.50  9674.50    63.50 10.75
102   9674.50  9674.50    64.50 12.50
102   9674.50  9674.50    65.50 10.98
102   9674.50  9674.50    66.50 10.15
102   9674.50  9674.50    67.50 10.62
102   9674.50  9674.50    68.50 11.05
102   9674.50  9674.50    69.50 10.86
102   9674.50  9674.50    70.50  9.20
102   9674.50  9674.50    71.50  9.81
102   9674.50  9674.50    72.50  6.91
102   9674.50  9674.50    73.50  5.99
102   9674.50  9674.50    74.50  9.12
102   9674.50  9674.50    75.50  7.82
102   9674.50  9674.50    76.50  7.90
102   9674.50  9674.50    77.50  7.32
102   9674.50  9674.50    78.50  7.46
102   9674.50  9674.50    79.50  7.98
102   9674.50  9674.50    80.50  8.91
102   9674.50  9674.50    81.50  8.47
102   9674.50  9674.50    82.50  9.91
102   9674.50  9674.50    83.50  9.91
102   9674.50  9674.50    84.50 10.97
102   9674.50  9674.50    85.50 11.45
102   9674.50  9674.50    86.50 10.64
102   9674.50  9674.50    87.50  9.74
102   9674.50  9674.50    88.50  9.89
102   9674.50  9674.50    89.50 10.28
102   9674.50  9674.50    90.50 10.55
102   9674.50  9674.50    91.50  8.34
102   9674.50  9674.50    92.50  8.31
102   9674.50  9674.50    93.50  9.73
102   9674.50  9674.50    94.50 10.93
102   9674.50  9674.50    95.50  9.96
102   9674.50  9674.50    96.50  8.15
102   9674.50  9674.50    97.50  7.96
102   9674.50  9674.50    98.50  7.21
102   9674.50  9674.50    99.50  7.25
103   9622.15  9622.15      .50  8.05
103   9622.15  9622.15     1.50  6.45
103   9622.15  9622.15     2.50  8.23
103   9622.15  9622.15     3.50  9.29
103   9622.15  9622.15     4.50  7.88
103   9622.15  9622.15     5.50  8.65
103   9622.15  9622.15     6.50  7.78
103   9622.15  9622.15     7.50 10.05
103   9622.15  9622.15     8.50 11.72
103   9622.15  9622.15     9.50 10.11
103   9622.15  9622.15    10.50 10.42
103   9622.15  9622.15    11.50 11.52
103   9622.15  9622.15    12.50 11.26
103   9622.15  9622.15    13.50 12.59
103   9622.15  9622.15    14.50 14.52
103   9622.15  9622.15    15.50 11.15
103   9622.15  9622.15    16.50 10.81
103   9622.15  9622.15    17.50 10.43
103   9622.15  9622.15    18.50  9.40
103   9622.15  9622.15    19.50 10.68
103   9622.15  9622.15    20.50  7.49
103   9622.15  9622.15    21.50  8.95
103   9622.15  9622.15    22.50  8.09
103   9622.15  9622.15    23.50  8.75
103   9622.15  9622.15    24.50  6.81
103   9622.15  9622.15    25.50  7.09
103   9622.15  9622.15    26.50  9.14
103   9622.15  9622.15    27.50  9.29
103   9622.15  9622.15    28.50  8.82
103   9622.15  9622.15    29.50  8.06
103   9622.15  9622.15    30.50 11.72
103   9622.15  9622.15    31.50 10.99
103   9622.15  9622.15    32.50 10.44
103   9622.15  9622.15    33.50 11.84
103   9622.15  9622.15    34.50 12.87
103   9622.15  9622.15    35.50 11.43
103   9622.15  9622.15    36.50 12.08
103   9622.15  9622.15    37.50 12.06
103   9622.15  9622.15    38.50 11.67
103   9622.15  9622.15    39.50 11.14
103   9622.15  9622.15    40.50 10.67
103   9622.15  9622.15    41.50  9.59
103   9622.15  9622.15    42.50 11.98
103   9622.15  9622.15    43.50 11.24
103   9622.15  9622.15    44.50 11.39
103   9622.15  9622.15    45.50 10.71
103   9622.15  9622.15    46.50 10.80
103   9622.15  9622.15    47.50  7.24
103   9622.15  9622.15    48.50  8.61
103   9622.15  9622.15    49.50  7.42
103   9622.15  9622.15    50.50  7.02
103   9622.15  9622.15    51.50  4.95
103   9622.15  9622.15    52.50  7.71
103   9622.15  9622.15    53.50  7.25
103   9622.15  9622.15    54.50  8.24
103   9622.15  9622.15    55.50  8.08
103   9622.15  9622.15    56.50  9.92
103   9622.15  9622.15    57.50 10.38
103   9622.15  9622.15    58.50 10.45
103   9622.15  9622.15    59.50 11.22
103   9622.15  9622.15    60.50 12.05
103   9622.15  9622.15    61.50 11.79
103   9622.15  9622.15    62.50 11.68
103   9622.15  9622.15    63.50 11.21
103   9622.15  9622.15    64.50 11.75
103   9622.15  9622.15    65.50 11.26
103   9622.15  9622.15    66.50 10.00
103   9622.15  9622.15    67.50  9.69
103   9622.15  9622.15    68.50  8.97
103   9622.15  9622.15    69.50  7.82
103   9622.15  9622.15    70.50  7.34
103   9622.15  9622.15    71.50  6.55
103   9622.15  9622.15    72.50  7.34
103   9622.15  9622.15    73.50  8.32
103   9622.15  9622.15    74.50  8.95
103   9622.15  9622.15    75.50  7.09
103   9622.15  9622.15    76.50  7.67
103   9622.15  9622.15    77.50  9.92
103   9622.15  9622.15    78.50  9.88
103   9622.15  9622.15    79.50 10.10
103   9622.15  9622.15    80.50 12.53
103   9622.15  9622.15    81.50 11.25
103   9622.15  9622.15    82.50 10.63
103   9622.15  9622.15    83.50  9.95
103   9622.15  9622.15    84.50 13.35
103   9622.15  9622.15    85.50 14.75
103   9622.15  9622.15    86.50 13.62
103   9622.15  9622.15    87.50 11.43
103   9622.15  9622.15    88.50 13.16
103   9622.15  9622.15    89.50 11.48
103   9622.15  9622.15    90.50 13.00
103   9622.15  9622.15    91.50 11.87
103   9622.15  9622.15    92.50 12.74
103   9622.15  9622.15    93.50 11.66
103   9622.15  9622.15    94.50 11.48
103   9622.15  9622.15    95.50 11.01
103   9622.15  9622.15    96.50 11.63
103   9622.15  9622.15    97.50 10.28
103   9622.15  9622.15    98.50  9.42
103   9622.15  9622.15    99.50  8.87
104   9677.85  9677.85      .50 10.75
104   9677.85  9677.85     1.50  9.53
104   9677.85  9677.85     2.50  8.45
104   9677.85  9677.85     3.50  8.06
104   9677.85  9677.85     4.50 10.88
104   9677.85  9677.85     5.50 11.88
104   9677.85  9677.85     6.50 10.30
104   9677.85  9677.85     7.50 12.09
104   9677.85  9677.85     8.50 13.11
104   9677.85  9677.85     9.50 11.39
104   9677.85  9677.85    10.50 12.09
104   9677.85  9677.85    11.50  9.38
104   9677.85  9677.85    12.50  9.71
104   9677.85  9677.85    13.50 10.18
104   9677.85  9677.85    14.50 12.27
104   9677.85  9677.85    15.50 10.38
104   9677.85  9677.85    16.50  8.46
104   9677.85  9677.85    17.50  9.37
104   9677.85  9677.85    18.50  9.11
104   9677.85  9677.85    19.50  7.28
104   9677.85  9677.85    20.50  6.64
104   9677.85  9677.85    21.50  5.90
104   9677.85  9677.85    22.50  7.82
104   9677.85  9677.85    23.50  9.66
104   9677.85  9677.85    24.50  8.51
104   9677.85  9677.85    25.50 11.01
104   9677.85  9677.85    26.50 10.23
104   9677.85  9677.85    27.50  9.81
104   9677.85  9677.85    28.50 11.84
104   9677.85  9677.85    29.50 12.59
104   9677.85  9677.85    30.50 13.31
104   9677.85  9677.85    31.50 12.09
104   9677.85  9677.85    32.50 12.78
104   9677.85  9677.85    33.50 12.52
104   9677.85  9677.85    34.50 13.25
104   9677.85  9677.85    35.50 12.94
104   9677.85  9677.85    36.50 13.63
104   9677.85  9677.85    37.50 11.95
104   9677.85  9677.85    38.50 14.03
104   9677.85  9677.85    39.50 12.94
104   9677.85  9677.85    40.50 13.76
104   9677.85  9677.85    41.50 13.74
104   9677.85  9677.85    42.50 14.91
104   9677.85  9677.85    43.50 11.83
104   9677.85  9677.85    44.50 12.02
104   9677.85  9677.85    45.50  9.22
104   9677.85  9677.85    46.50  9.92
104   9677.85  9677.85    47.50  9.87
104   9677.85  9677.85    48.50 10.31
104   9677.85  9677.85    49.50 10.14
104   9677.85  9677.85    50.50 10.93
104   9677.85  9677.85    51.50 10.19
104   9677.85  9677.85    52.50 11.47
104   9677.85  9677.85    53.50 10.86
104   9677.85  9677.85    54.50 11.69
104   9677.85  9677.85    55.50 12.05
104   9677.85  9677.85    56.50 12.03
104   9677.85  9677.85    57.50 12.01
104   9677.85  9677.85    58.50 13.00
104   9677.85  9677.85    59.50 13.11
104   9677.85  9677.85    60.50 11.42
104   9677.85  9677.85    61.50 10.90
104   9677.85  9677.85    62.50 10.38
104   9677.85  9677.85    63.50 11.10
104   9677.85  9677.85    64.50 11.53
104   9677.85  9677.85    65.50 10.60
104   9677.85  9677.85    66.50  8.30
104   9677.85  9677.85    67.50  9.19
104   9677.85  9677.85    68.50 10.40
104   9677.85  9677.85    69.50 10.09
104   9677.85  9677.85    70.50  8.48
104   9677.85  9677.85    71.50  8.69
104   9677.85  9677.85    72.50  8.00
104   9677.85  9677.85    73.50  8.44
104   9677.85  9677.85    74.50 10.38
104   9677.85  9677.85    75.50 10.48
104   9677.85  9677.85    76.50  8.80
104   9677.85  9677.85    77.50 11.18
104   9677.85  9677.85    78.50 11.25
104   9677.85  9677.85    79.50 13.33
104   9677.85  9677.85    80.50 14.06
104   9677.85  9677.85    81.50 12.41
104   9677.85  9677.85    82.50 12.85
104   9677.85  9677.85    83.50 13.17
104   9677.85  9677.85    84.50 12.44
104   9677.85  9677.85    85.50 11.68
104   9677.85  9677.85    86.50 12.44
104   9677.85  9677.85    87.50  9.58
104   9677.85  9677.85    88.50 11.54
104   9677.85  9677.85    89.50 12.31
104   9677.85  9677.85    90.50 12.86
104   9677.85  9677.85    91.50 13.88
104   9677.85  9677.85    92.50 14.43
104   9677.85  9677.85    93.50 10.24
104   9677.85  9677.85    94.50 11.10
104   9677.85  9677.85    95.50 11.72
104   9677.85  9677.85    96.50 11.52
104   9677.85  9677.85    97.50  9.23
104   9677.85  9677.85    98.50 10.96
104   9677.85  9677.85    99.50  9.05
105  10345.35 10345.35      .50 10.84
105  10345.35 10345.35     1.50 11.93
105  10345.35 10345.35     2.50 10.93
105  10345.35 10345.35     3.50 11.38
105  10345.35 10345.35     4.50 10.80
105  10345.35 10345.35     5.50 10.91
105  10345.35 10345.35     6.50 13.03
105  10345.35 10345.35     7.50 13.92
105  10345.35 10345.35     8.50 12.97
105  10345.35 10345.35     9.50 12.44
105  10345.35 10345.35    10.50 11.46
105  10345.35 10345.35    11.50 11.58
105  10345.35 10345.35    12.50 12.15
105  10345.35 10345.35    13.50 12.04
105  10345.35 10345.35    14.50 10.72
105  10345.35 10345.35    15.50 10.44
105  10345.35 10345.35    16.50  9.89
105  10345.35 10345.35    17.50 10.03
105  10345.35 10345.35    18.50  9.64
105  10345.35 10345.35    19.50  9.56
105  10345.35 10345.35    20.50  8.95
105  10345.35 10345.35    21.50  7.67
105  10345.35 10345.35    22.50  7.13
105  10345.35 10345.35    23.50  8.90
105  10345.35 10345.35    24.50  9.50
105  10345.35 10345.35    25.50  8.80
105  10345.35 10345.35    26.50 11.74
105  10345.35 10345.35    27.50 12.83
105  10345.35 10345.35    28.50 13.98
105  10345.35 10345.35    29.50 14.34
105  10345.35 10345.35    30.50 15.01
105  10345.35 10345.35    31.50 13.85
105  10345.35 10345.35    32.50 12.74
105  10345.35 10345.35    33.50 14.06
105  10345.35 10345.35    34.50 12.19
105  10345.35 10345.35    35.50 10.54
105  10345.35 10345.35    36.50 10.60
105  10345.35 10345.35    37.50 12.97
105  10345.35 10345.35    38.50 14.33
105  10345.35 10345.35    39.50 14.40
105  10345.35 10345.35    40.50 12.72
105  10345.35 10345.35    41.50 12.92
105  10345.35 10345.35    42.50 14.18
105  10345.35 10345.35    43.50 12.33
105  10345.35 10345.35    44.50 13.18
105  10345.35 10345.35    45.50  9.57
105  10345.35 10345.35    46.50 10.12
105  10345.35 10345.35    47.50 10.94
105  10345.35 10345.35    48.50 12.56
105  10345.35 10345.35    49.50 10.79
105  10345.35 10345.35    50.50  9.63
105  10345.35 10345.35    51.50  9.75
105  10345.35 10345.35    52.50 10.85
105  10345.35 10345.35    53.50 10.03
105  10345.35 10345.35    54.50  9.09
105  10345.35 10345.35    55.50 10.91
105  10345.35 10345.35    56.50 11.84
105  10345.35 10345.35    57.50 12.46
105  10345.35 10345.35    58.50 11.58
105  10345.35 10345.35    59.50 13.51
105  10345.35 10345.35    60.50 13.28
105  10345.35 10345.35    61.50 14.37
105  10345.35 10345.35    62.50 13.64
105  10345.35 10345.35    63.50 11.42
105  10345.35 10345.35    64.50 11.74
105  10345.35 10345.35    65.50 10.22
105  10345.35 10345.35    66.50 12.06
105  10345.35 10345.35    67.50  9.53
105  10345.35 10345.35    68.50 10.00
105  10345.35 10345.35    69.50  9.73
105  10345.35 10345.35    70.50  8.04
105  10345.35 10345.35    71.50  7.26
105  10345.35 10345.35    72.50  7.32
105  10345.35 10345.35    73.50  8.81
105  10345.35 10345.35    74.50  6.27
105  10345.35 10345.35    75.50  6.46
105  10345.35 10345.35    76.50 11.26
105  10345.35 10345.35    77.50 12.71
105  10345.35 10345.35    78.50 13.83
105  10345.35 10345.35    79.50 14.40
105  10345.35 10345.35    80.50 15.38
105  10345.35 10345.35    81.50 14.52
105  10345.35 10345.35    82.50 14.27
105  10345.35 10345.35    83.50 11.95
105  10345.35 10345.35    84.50 12.21
105  10345.35 10345.35    85.50 10.41
105  10345.35 10345.35    86.50 11.61
105  10345.35 10345.35    87.50 12.71
105  10345.35 10345.35    88.50 14.12
105  10345.35 10345.35    89.50 12.10
105  10345.35 10345.35    90.50 12.05
105  10345.35 10345.35    91.50 12.15
105  10345.35 10345.35    92.50 12.91
105  10345.35 10345.35    93.50 14.46
105  10345.35 10345.35    94.50 11.84
105  10345.35 10345.35    95.50 10.08
105  10345.35 10345.35    96.50  8.37
105  10345.35 10345.35    97.50  9.19
105  10345.35 10345.35    98.50  8.85
105  10345.35 10345.35    99.50 10.76
